ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Updated On,Year,Latitude,Longitude,Location
8714577,HV391069,2012/07/19,061XX S KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0813,13,08B,1149458,1863755,07/27/2012,2012,41.78205942,-87.72759635,"(41.782059423773056, -87.72759634901917)"
8714513,HV391034,2012/07/19,054XX W FULLERTON AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,2515,37,18,1139760,1915385,07/22/2012,2012,41.92392146,-87.76189272,"(41.9239214630325, -87.76189271788911)"
8714579,HV391041,2012/07/19,004XX W DIVISION ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1823,27,08B,1173290,1908253,07/27/2012,2012,41.90367167,-87.63890276,"(41.90367167260527, -87.63890275535024)"
8715175,HV391531,2012/07/19,027XX N LARAMIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2521,31,07,1141275,1917975,07/26/2012,2012,41.93100085,-87.75626189,"(41.93100085235725, -87.75626188643517)"
8714551,HV391050,2012/07/19,031XX W 103RD ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2211,19,06,1157256,1836208,07/22/2012,2012,41.70631167,-87.69975016,"(41.70631167313674, -87.6997501577201)"
8714507,HV391044,2012/07/19,069XX S WASHTENAW AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0831,18,18,1159614,1858481,07/22/2012,2012,41.76738445,-87.69050599,"(41.767384452068704, -87.69050598716507)"
8714732,HV391151,2012/07/19,086XX S CARPENTER ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0613,21,04A,1170870,1847376,07/23/2012,2012,41.73667262,-87.64957139,"(41.73667261784059, -87.64957139121425)"
8714681,HV391100,2012/07/19,0000X N MENARD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1513,29,06,1137668,1899932,07/27/2012,2012,41.88155454,-87.76995257,"(41.88155454495255, -87.7699525652156)"
8714580,HV391083,2012/07/19,0000X W MONROE ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0112,42,19,1175607,1899860,07/22/2012,2012,41.88058905,-87.63064444,"(41.8805890498922, -87.6306444449614)"
8714532,HV391068,2012/07/19,002XX W PERSHING RD,0560,ASSAULT,SIMPLE,GAS STATION,false,false,0925,3,08A,1175120,1879057,07/22/2012,2012,41.82351501,-87.63305558,"(41.82351501244421, -87.63305558423994)"
8714499,HV391029,2012/07/19,006XX S INDEPENDENCE BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,false,true,1133,24,08B,1151153,1897060,07/22/2012,2012,41.87341987,-87.72051094,"(41.87341986828754, -87.7205109425839)"
8714793,HV391307,2012/07/19,015XX N HOMAN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1422,26,06,1153378,1909791,07/27/2012,2012,41.90831111,-87.71200334,"(41.908311111512, -87.71200334217625)"
8715215,HV391610,2012/07/19,024XX W 64TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0825,15,05,1161039,1862187,07/26/2012,2012,41.7775249,-87.68518035,"(41.77752489666498, -87.68518034684871)"
8715778,HV391613,2012/07/19,059XX N LEONARD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1622,45,06,1136511,1939313,07/26/2012,2012,41.98964103,-87.77325639,"(41.98964102789772, -87.77325638591621)"
8715754,HV391454,2012/07/19,054XX W AGATITE AVE,0810,THEFT,OVER $500,STREET,false,false,1623,45,06,1139091,1929011,07/25/2012,2012,41.96132478,-87.76401839,"(41.961324779486326, -87.76401839219915)"
8714571,HV391001,2012/07/19,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0111,42,06,1176391,1900920,07/22/2012,2012,41.8834801,-87.6277337,"(41.8834800988906, -87.627733699563)"
8714629,HV391049,2012/07/19,023XX W 35TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,false,true,0912,11,26,1161231,1881094,07/22/2012,2012,41.82940412,-87.68395279,"(41.82940411555341, -87.6839527924033)"
8714483,HV391026,2012/07/19,046XX N CLIFTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1913,46,18,1167718,1930857,07/22/2012,2012,41.96582011,-87.65871652,"(41.96582011039933, -87.65871652398317)"
8714541,HV391028,2012/07/19,016XX E 74TH PL,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0324,8,08A,1188401,1855949,07/22/2012,2012,41.75979759,-87.58507101,"(41.759797585621584, -87.58507101005293)"
8714599,HV391062,2012/07/19,063XX S ALBANY AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,0823,15,24,1156763,1862628,07/22/2012,2012,41.77882244,-87.70084442,"(41.77882243604343, -87.70084441625855)"
8714539,HV391063,2012/07/19,029XX W 47TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0922,14,16,1157711,1873392,07/22/2012,2012,41.80834115,-87.69707688,"(41.80834114922812, -87.69707688420571)"
8714479,HV390997,2012/07/19,067XX S WINCHESTER AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0726,15,19,1164561,1859857,07/22/2012,2012,41.77105749,-87.67233428,"(41.77105749499236, -87.67233428083075)"
8714675,HV391206,2012/07/19,028XX W POLK ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,1135,2,26,1157578,1896204,07/27/2012,2012,41.87094262,-87.69694477,"(41.87094261916921, -87.69694477026046)"
8714583,HV391030,2012/07/19,065XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,0321,20,18,1182723,1861949,07/22/2012,2012,41.77639582,-87.60569457,"(41.7763958163992, -87.60569456811014)"
8714760,HV391146,2012/07/19,016XX N OAKLEY AVE,0810,THEFT,OVER $500,STREET,false,false,1434,1,06,1160732,1910914,07/22/2012,2012,41.91124335,-87.68495721,"(41.911243354705874, -87.68495720976995)"
8714656,HV391095,2012/07/19,045XX W NORTH AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,2533,37,05,1145550,1910199,07/22/2012,2012,41.9095827,-87.7407494,"(41.9095827039247, -87.7407493965523)"
8714514,HV390996,2012/07/19,128XX S LOWE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0523,9,14,1174357,1819893,07/22/2012,2012,41.66117842,-87.63760953,"(41.661178417817986, -87.6376095316928)"
8714487,HV390993,2012/07/19,056XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2531,29,18,1138641,1907478,07/22/2012,2012,41.90224413,-87.76619654,"(41.90224413285343, -87.76619654082941)"
8714544,HV391036,2012/07/19,0000X W CTA 95TH ST LN,0460,BATTERY,SIMPLE,CTA GARAGE / OTHER PROPERTY,true,false,0634,21,08B,1177778,1842404,07/22/2012,2012,41.72287542,-87.62441285,"(41.722875422500415, -87.62441284786975)"
8714453,HV390985,2012/07/19,028XX W 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0823,15,18,1158607,1862704,07/22/2012,2012,41.77899357,-87.69408204,"(41.77899357361875, -87.69408204315829)"
8722085,HV398740,2012/07/19,021XX S HALSTED ST,0820,THEFT,$500 AND UNDER,VACANT LOT/LAND,false,false,1233,25,06,1171402,1889976,07/27/2012,2012,41.85356006,-87.64637512,"(41.85356005828239, -87.64637512104645)"
8717834,HV394383,2012/07/19,079XX S PAXTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0414,7,08A,1192284,1852717,07/27/2012,2012,41.75083515,-87.57094506,"(41.75083514734127, -87.5709450561409)"
8718364,HV395143,2012/07/19,069XX S DAMEN AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,0735,17,03,1164177,1858866,07/27/2012,2012,41.76834615,-87.67376975,"(41.76834614565651, -87.67376974745352)"
8716747,HV391517,2012/07/19,051XX W LAKE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CURRENCY EXCHANGE,false,false,1532,28,14,1141714,1901969,07/27/2012,2012,41.88707048,-87.75504518,"(41.88707047949959, -87.75504518219543)"
8714842,HV391374,2012/07/19,103XX S PEORIA ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2232,34,05,1172108,1836009,07/27/2012,2012,41.70545286,-87.64536856,"(41.7054528557095, -87.64536856048842)"
8715409,HV391657,2012/07/19,031XX N LAKE SHORE DR,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1934,44,08A,1173466,1920961,07/26/2012,2012,41.93853907,-87.63787771,"(41.938539068685415, -87.63787771193537)"
8714619,HV391170,2012/07/19,048XX W NEWPORT AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1634,38,05,1143627,1922462,07/26/2012,2012,41.94326984,-87.74750597,"(41.943269840475224, -87.74750597325648)"
8715436,HV391773,2012/07/19,013XX N NOBLE ST,0810,THEFT,OVER $500,STREET,false,false,1433,32,06,1166774,1908794,07/25/2012,2012,41.90529846,-87.66282187,"(41.90529846182622, -87.6628218668484)"
8714467,HV391011,2012/07/19,039XX W DICKENS AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2525,30,08A,1149489,1913697,07/24/2012,2012,41.91910596,-87.72618811,"(41.91910596131697, -87.72618810585229)"
8715870,HV392067,2012/07/19,022XX N CLEVELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1812,43,14,1172600,1915078,07/23/2012,2012,41.92241511,-87.64123496,"(41.92241510966294, -87.6412349649167)"
8715002,HV391449,2012/07/19,005XX W 28TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0914,11,07,1173110,1886315,07/23/2012,2012,41.84347631,-87.64021465,"(41.84347631498627, -87.64021464787452)"
8715310,HV391545,2012/07/19,030XX S LYMAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0913,11,07,,,07/23/2012,2012,,,
8714876,HV391450,2012/07/19,087XX S HOLLAND RD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,MEDICAL/DENTAL OFFICE,false,false,0634,21,14,1175512,1847046,07/22/2012,2012,41.73566459,-87.6325745,"(41.73566459268767, -87.63257449983011)"
8714880,HV391422,2012/07/19,031XX S LAWNDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1032,22,07,1152252,1883202,07/22/2012,2012,41.83537027,-87.71684124,"(41.83537026651906, -87.71684123915826)"
8714972,HV391496,2012/07/19,016XX N ST LOUIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1422,26,07,1153051,1910667,07/22/2012,2012,41.91072143,-87.71318132,"(41.91072142845625, -87.71318131641387)"
8714974,HV391482,2012/07/19,019XX W CORTLAND ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1434,32,06,1163353,1912701,07/22/2012,2012,41.91609223,-87.67527817,"(41.91609223262613, -87.67527817359817)"
8715391,HV391604,2012/07/19,021XX N HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1812,43,14,1170553,1914684,07/22/2012,2012,41.92137904,-87.64876777,"(41.92137904272734, -87.64876777024513)"
8714811,HV391351,2012/07/19,009XX W FLETCHER ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1933,44,06,1169357,1921122,07/22/2012,2012,41.93907134,-87.65297444,"(41.93907133849049, -87.65297443645558)"
8714820,HV391232,2012/07/19,020XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,DRUG STORE,false,false,1431,1,06,1159732,1913254,07/22/2012,2012,41.91768518,-87.68856625,"(41.91768517550903, -87.6885662527666)"
8714716,HV391053,2012/07/19,022XX S KEDVALE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1013,22,04A,1149140,1888775,07/22/2012,2012,41.85072403,-87.72811616,"(41.85072402619811, -87.72811616318843)"
8714592,HV391019,2012/07/19,032XX W MONTROSE AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,1724,33,08B,1153709,1929093,07/22/2012,2012,41.9612707,-87.7102721,"(41.96127070293721, -87.71027209525282)"
8714622,HV391009,2012/07/19,060XX S NORMAL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0711,20,08B,1173950,1865077,07/22/2012,2012,41.78517859,-87.63776292,"(41.78517859104514, -87.63776291563302)"
8714485,HV390980,2012/07/19,034XX W POTOMAC AVE,2034,NARCOTICS,POSSESSION: SYNTHETIC MARIJUANA,STREET,true,false,1422,26,18,1153040,1908394,07/22/2012,2012,41.90448433,-87.71328209,"(41.90448432647324, -87.7132820870027)"
8714491,HV391014,2012/07/19,085XX S WOOD ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0614,18,06,1165794,1848122,07/22/2012,2012,41.73882891,-87.66814713,"(41.73882891412811, -87.66814713235452)"
8714578,HV391023,2012/07/19,016XX N WELLS ST,0850,THEFT,ATTEMPT THEFT,SIDEWALK,true,false,1814,43,06,1174446,1911058,07/22/2012,2012,41.91134297,-87.63457261,"(41.91134297046718, -87.63457260786682)"
8714624,HV390979,2012/07/19,063XX S WINCHESTER AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0726,15,08B,1164406,1862552,07/27/2012,2012,41.7784562,-87.67282658,"(41.778456202692425, -87.67282658269461)"
8714547,HV391086,2012/07/19,109XX S VINCENNES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,2234,34,14,1167918,1832341,07/27/2012,2012,41.6954781,-87.66081684,"(41.69547809912554, -87.66081683760062)"
8714598,HV390992,2012/07/19,059XX S INDIANA AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0232,20,08A,1178650,1865838,07/22/2012,2012,41.78716122,-87.62050763,"(41.78716122130271, -87.62050762757542)"
8714503,HV391006,2012/07/19,040XX W VAN BUREN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1132,24,18,1149617,1897679,07/22/2012,2012,41.87514843,-87.72613433,"(41.87514842946626, -87.72613433220161)"
8714516,HV390990,2012/07/19,043XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,1915,46,08A,1168852,1929256,07/22/2012,2012,41.96140234,-87.65459369,"(41.96140233733591, -87.65459368691256)"
8721855,HV390983,2012/07/19,056XX S WESTERN AVE,0460,BATTERY,SIMPLE,GAS STATION,false,false,0824,16,08B,1161281,1867555,07/27/2012,2012,41.7922504,-87.68414459,"(41.7922504047025, -87.68414458611286)"
8714561,HV391035,2012/07/19,075XX S JEFFERY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0414,8,14,1190886,1855368,07/22/2012,2012,41.7581436,-87.5759824,"(41.758143597586326, -87.57598239826898)"
8714600,HV390974,2012/07/19,051XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0231,3,08B,1179755,1871136,07/22/2012,2012,41.80167421,-87.61629409,"(41.80167420774509, -87.61629409430562)"
8714508,HV390978,2012/07/19,025XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,1432,1,06,1161334,1917286,07/22/2012,2012,41.92871606,-87.68256803,"(41.92871605599074, -87.68256802670815)"
8714480,HV390968,2012/07/19,011XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,true,false,1323,1,06,1165553,1907876,07/22/2012,2012,41.90280551,-87.66733316,"(41.9028055087333, -87.6673331609607)"
8714735,HV391179,2012/07/19,029XX W WALTON ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,false,false,1311,26,26,1156297,1906025,07/22/2012,2012,41.89791836,-87.70138227,"(41.897918356034346, -87.70138227344611)"
8714440,HV390940,2012/07/19,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0112,42,06,1176321,1900579,07/22/2012,2012,41.88254595,-87.62800103,"(41.88254595482765, -87.62800103333458)"
8714441,HV390963,2012/07/19,030XX W WARREN BLVD,0460,BATTERY,SIMPLE,APARTMENT,false,false,1331,2,08B,1156093,1900157,07/25/2012,2012,41.88182013,-87.70229005,"(41.88182013152179, -87.70229005102911)"
8714654,HV391096,2012/07/19,016XX N ALBANY AVE,0560,ASSAULT,SIMPLE,STREET,false,true,1421,26,08A,1155360,1910849,07/26/2012,2012,41.91117473,-87.70469395,"(41.91117472740833, -87.70469395238612)"
8714623,HV391064,2012/07/19,061XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0712,16,08B,1170665,1863772,07/23/2012,2012,41.78166981,-87.64984518,"(41.781669812036775, -87.64984518039103)"
8715336,HV391571,2012/07/19,031XX W DOUGLAS BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1022,24,14,1155487,1893324,07/22/2012,2012,41.86308188,-87.70469904,"(41.86308187534301, -87.70469903557084)"
8714596,HV390976,2012/07/19,046XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1731,38,14,1144960,1923572,07/22/2012,2012,41.94629068,-87.74257835,"(41.94629067528941, -87.74257835276414)"
8714620,HV390977,2012/07/19,014XX W 62ND ST,0890,THEFT,FROM BUILDING,ABANDONED BUILDING,false,false,0713,16,06,1167958,1863675,07/22/2012,2012,41.78146225,-87.65977248,"(41.781462248850275, -87.65977248005399)"
8714473,HV391012,2012/07/19,021XX E 71ST ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,false,false,0333,5,08B,1191476,1858232,07/22/2012,2012,41.76598837,-87.57372746,"(41.76598837129576, -87.5737274586386)"
8714501,HV390926,2012/07/19,059XX W BLOOMINGDALE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2531,29,18,1136159,1911306,07/22/2012,2012,41.9127933,-87.77522196,"(41.91279329768356, -87.77522196137042)"
8714396,HV390943,2012/07/19,061XX S LAFLIN ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0713,16,18,1167434,1863816,07/22/2012,2012,41.78186042,-87.66168955,"(41.781860417784635, -87.66168954793473)"
8714510,HV390972,2012/07/19,040XX W CARROLL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1114,28,18,1149526,1901892,07/22/2012,2012,41.88671114,-87.72635905,"(41.88671113584427, -87.72635904953266)"
8714388,HV390917,2012/07/19,055XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2532,37,18,1139136,1907490,07/22/2012,2012,41.90226807,-87.76437801,"(41.90226806793581, -87.76437801186455)"
8716293,HV392670,2012/07/19,032XX W 84TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0834,18,14,1156067,1848416,07/23/2012,2012,41.73983649,-87.70377733,"(41.73983648727544, -87.70377733023294)"
8714536,HV390957,2012/07/19,014XX W 51ST ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0933,16,08B,1167628,1870966,07/22/2012,2012,41.80147671,-87.66077322,"(41.8014767070113, -87.66077322180556)"
8714439,HV390950,2012/07/19,046XX W IRVING PARK RD,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,1722,45,08B,1144266,1926214,07/22/2012,2012,41.95355365,-87.74506265,"(41.95355365143049, -87.74506264671699)"
8715458,HV391473,2012/07/19,009XX W WRIGHTWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1935,43,05,1169334,1917497,07/25/2012,2012,41.92912467,-87.65316466,"(41.92912467207697, -87.6531646642134)"
8714555,HV391075,2012/07/19,031XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,0912,11,06,1166222,1883699,07/22/2012,2012,41.83644751,-87.66556665,"(41.83644751362665, -87.66556664856537)"
8714482,HV390939,2012/07/19,062XX N HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2413,50,08B,1161155,1941292,07/22/2012,2012,41.99459344,-87.68255582,"(41.99459343505116, -87.68255582366982)"
8714517,HV390906,2012/07/19,120XX S LA SALLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0523,9,08B,1177396,1825035,07/22/2012,2012,41.67522102,-87.62633432,"(41.675221024793466, -87.62633431588775)"
8714383,HV390942,2012/07/19,050XX W PALMER ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2522,31,18,1142396,1914198,07/22/2012,2012,41.9206156,-87.75223644,"(41.92061559930836, -87.75223644435809)"
8714401,HV390952,2012/07/19,011XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,true,false,0123,2,11,1176557,1895307,07/22/2012,2012,41.86807395,-87.62729369,"(41.86807394838843, -87.62729369032469)"
8714449,HV390946,2012/07/19,050XX W WILSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1623,45,14,1141579,1930064,07/22/2012,2012,41.96416858,-87.7548449,"(41.964168577172224, -87.75484489503168)"
8714576,HV390964,2012/07/19,043XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0215,3,06,1178718,1876494,07/22/2012,2012,41.8164007,-87.61993403,"(41.816400700419, -87.61993402557849)"
8719517,HV396281,2012/07/19,002XX S WACKER DR,0890,THEFT,FROM BUILDING,OTHER,false,false,0122,2,06,1173853,1899346,07/25/2012,2012,41.87921783,-87.63710022,"(41.87921782940235, -87.63710022099825)"
8714461,HV390936,2012/07/19,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,28,11,1149611,1901401,07/22/2012,2012,41.88536213,-87.72605966,"(41.88536212830165, -87.7260596647608)"
8714463,HV390973,2012/07/19,056XX N KIMBALL AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,1711,39,26,1152650,1937455,07/22/2012,2012,41.9842376,-87.7139433,"(41.98423760312522, -87.71394329532983)"
8714604,HV391136,2012/07/19,051XX W NELSON ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,false,2521,31,26,1141368,1919827,07/22/2012,2012,41.93608121,-87.75587429,"(41.93608120843011, -87.75587428548755)"
8714436,HV390916,2012/07/19,019XX S MORGAN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1233,25,18,1169958,1890773,07/22/2012,2012,41.85577867,-87.65165187,"(41.85577867109495, -87.65165186575523)"
8714492,HV390953,2012/07/19,065XX S FAIRFIELD AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0831,15,03,1159218,1860842,07/22/2012,2012,41.77387149,-87.69189296,"(41.77387149313166, -87.69189296370742)"
8715212,HV391592,2012/07/19,079XX S LAFLIN ST,0460,BATTERY,SIMPLE,STREET,false,false,0612,21,08B,1167669,1852282,07/27/2012,2012,41.75020457,-87.66115844,"(41.75020456839186, -87.66115843541598)"
8715658,HV391665,2012/07/19,018XX W BELMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,false,false,1922,32,05,1163276,1921310,07/27/2012,2012,41.93971748,-87.67531834,"(41.93971748009561, -87.67531833869168)"
8714406,HV390947,2012/07/19,015XX S KOLIN AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,1012,24,17,1147678,1892049,07/27/2012,2012,41.85973645,-87.73339809,"(41.85973644805642, -87.7333980890042)"
8714442,HV390907,2012/07/19,040XX N KILBOURN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,1722,38,08B,1145533,1926434,07/27/2012,2012,41.95413339,-87.74039939,"(41.95413339014384, -87.74039938854226)"
8714557,HV391045,2012/07/19,079XX S PAXTON AVE,0460,BATTERY,SIMPLE,STREET,false,false,0414,8,08B,1192198,1852953,07/27/2012,2012,41.75148484,-87.57125254,"(41.75148484194984, -87.57125253599712)"
8720167,HV396952,2012/07/19,005XX W BROMPTON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1925,46,06,1171994,1924301,07/26/2012,2012,41.94773679,-87.64318877,"(41.94773679060892, -87.64318877475306)"
8715480,HV391525,2012/07/19,107XX S YATES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,CHA APARTMENT,false,true,0434,10,26,1194304,1834478,07/26/2012,2012,41.7007363,-87.56414016,"(41.70073630126377, -87.56414016477491)"
8714559,HV391066,2012/07/19,098XX S GENOA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2223,21,04A,1170450,1839659,07/26/2012,2012,41.7155052,-87.65133413,"(41.71550519901246, -87.65133413169994)"
8716056,HV392404,2012/07/19,047XX W BARRY AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,2521,31,07,1144283,1920151,07/25/2012,2012,41.93691592,-87.7451531,"(41.93691591556662, -87.74515309617048)"
8717111,HV393721,2012/07/19,017XX N HONORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1434,32,07,1163701,1911788,07/23/2012,2012,41.91357957,-87.67402543,"(41.91357956506369, -87.67402542931377)"
8715908,HV392148,2012/07/19,097XX S GREENWOOD AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,false,0511,8,26,1185221,1840534,07/23/2012,2012,41.7175725,-87.59720878,"(41.717572496414434, -87.59720877955606)"
8716338,HV391082,2012/07/19,013XX E 47TH ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0222,4,06,1185584,1874057,07/23/2012,2012,41.80955422,-87.59482514,"(41.80955422144429, -87.59482514276246)"
8714856,HV391359,2012/07/19,063XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0725,16,08B,1167377,1862891,07/23/2012,2012,41.77932332,-87.661925,"(41.77932332397387, -87.66192500371517)"
8715323,HV391445,2012/07/19,114XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2212,19,07,1162401,1828740,07/23/2012,2012,41.68571275,-87.68111636,"(41.68571274558491, -87.68111636358788)"
8715671,HV391699,2012/07/19,064XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,false,true,0312,20,03,1179993,1862158,07/22/2012,2012,41.77703228,-87.6156961,"(41.77703228426884, -87.61569609774709)"
8714775,HV391110,2012/07/19,106XX S DAUPHIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0512,9,14,1182016,1834369,07/22/2012,2012,41.70072955,-87.60913717,"(41.7007295453393, -87.609137169731)"
